age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,plus_50
43.0,4,241895.0,9,13.0,4,11,1,4,1,0.0,0.0,42.0,38,0
56.0,2,101128.0,7,12.0,3,7,1,4,1,0.0,0.0,25.0,19,0
31.0,2,156464.0,9,13.0,4,9,3,4,1,0.0,0.0,25.0,38,0
33.0,2,117963.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
26.0,2,192262.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,38,0
33.0,2,111363.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
46.0,1,329752.0,1,7.0,2,13,0,4,1,0.0,0.0,30.0,38,0
38.0,0,95432.0,11,9.0,2,0,0,4,1,0.0,0.0,40.0,38,1
65.0,2,161400.0,1,7.0,6,7,4,3,1,0.0,0.0,40.0,38,0
40.0,2,96129.0,8,11.0,2,12,0,4,1,0.0,0.0,40.0,38,1
42.0,2,111949.0,11,9.0,2,0,5,4,0,0.0,0.0,35.0,38,0
26.0,4,117125.0,6,5.0,2,2,0,4,1,0.0,0.0,40.0,31,0
36.0,2,348022.0,0,6.0,2,7,5,4,0,0.0,0.0,24.0,38,0
62.0,2,270092.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,38,1
43.0,2,180609.0,9,13.0,2,13,0,4,1,0.0,0.0,45.0,38,0
43.0,2,174575.0,9,13.0,0,3,1,4,1,0.0,1564.0,45.0,38,1
22.0,2,410439.0,11,9.0,3,11,1,4,1,0.0,0.0,55.0,38,0
28.0,2,92262.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
56.0,4,183081.0,15,10.0,2,11,0,4,1,0.0,0.0,45.0,38,0
22.0,2,362589.0,7,12.0,4,11,1,4,0,0.0,0.0,15.0,38,0
57.0,2,212448.0,9,13.0,0,3,1,4,0,0.0,0.0,45.0,38,1
39.0,2,481060.0,11,9.0,0,11,4,4,0,0.0,0.0,40.0,38,0
26.0,0,185885.0,15,10.0,4,0,4,4,0,0.0,0.0,15.0,38,0
17.0,2,89821.0,1,7.0,4,7,3,4,1,0.0,0.0,10.0,38,0
40.0,5,184018.0,8,11.0,2,6,0,4,1,0.0,0.0,38.0,38,1
45.0,2,256649.0,11,9.0,2,6,0,2,1,0.0,0.0,40.0,38,0
44.0,2,160323.0,11,9.0,4,2,1,2,1,0.0,0.0,40.0,38,0
20.0,1,350845.0,15,10.0,4,0,3,4,0,0.0,0.0,10.0,38,0
33.0,2,267404.0,11,9.0,2,2,5,4,0,0.0,0.0,40.0,38,0
23.0,2,35633.0,15,10.0,4,11,1,4,1,0.0,0.0,40.0,38,0
46.0,4,80914.0,12,14.0,0,3,1,4,1,0.0,0.0,30.0,38,0
38.0,2,172927.0,11,9.0,2,11,0,4,1,0.0,0.0,50.0,38,0
54.0,2,174319.0,11,9.0,0,13,1,4,1,0.0,0.0,40.0,38,0
46.0,2,214955.0,4,3.0,0,2,1,4,0,0.0,2339.0,45.0,38,0
25.0,2,344991.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0
46.0,2,108699.0,15,10.0,0,11,1,4,0,0.0,0.0,40.0,38,0
36.0,1,117312.0,15,10.0,2,13,5,4,0,0.0,0.0,40.0,38,0
23.0,2,396099.0,11,9.0,4,7,1,4,0,0.0,0.0,25.0,38,0
29.0,2,134152.0,11,9.0,5,6,1,4,1,0.0,0.0,40.0,38,0
44.0,2,162028.0,15,10.0,2,0,5,4,0,0.0,2415.0,6.0,38,1
19.0,2,25429.0,15,10.0,4,0,3,4,0,0.0,0.0,16.0,38,0
19.0,2,232392.0,11,9.0,4,7,2,4,0,0.0,0.0,40.0,38,0
35.0,2,220098.0,11,9.0,2,7,5,4,0,0.0,0.0,40.0,38,1
27.0,2,301302.0,9,13.0,4,2,1,4,1,0.0,0.0,50.0,38,0
46.0,4,277946.0,7,12.0,5,2,1,4,1,0.0,0.0,40.0,38,0
34.0,2,196164.0,11,9.0,4,7,1,4,0,0.0,0.0,35.0,38,0
44.0,2,115562.0,15,10.0,2,12,0,4,1,0.0,0.0,40.0,38,0
45.0,2,96975.0,15,10.0,0,5,4,4,0,0.0,0.0,40.0,38,0
25.0,2,86872.0,9,13.0,2,3,0,4,1,0.0,0.0,55.0,38,1
52.0,3,132178.0,9,13.0,2,3,0,4,1,0.0,0.0,50.0,38,1
20.0,2,416103.0,15,10.0,4,5,3,4,1,0.0,0.0,40.0,38,0
28.0,2,108574.0,15,10.0,4,7,1,4,0,0.0,0.0,40.0,38,0
50.0,5,288353.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,38,1
34.0,2,227689.0,8,11.0,0,12,1,4,0,0.0,0.0,64.0,38,0
28.0,2,166481.0,5,4.0,2,5,0,3,1,0.0,2179.0,40.0,32,0
41.0,2,445382.0,12,14.0,2,3,0,4,1,0.0,1977.0,65.0,38,1
28.0,2,110145.0,11,9.0,2,0,0,4,1,0.0,0.0,40.0,38,0
46.0,4,317253.0,11,9.0,2,2,0,4,1,0.0,0.0,25.0,38,0
32.0,2,364657.0,15,10.0,2,3,0,4,1,0.0,0.0,50.0,38,0
41.0,1,42346.0,15,10.0,0,7,1,2,0,0.0,0.0,24.0,38,0
24.0,2,241951.0,11,9.0,4,5,4,2,0,0.0,0.0,40.0,38,0
33.0,2,118500.0,15,10.0,0,3,4,4,0,0.0,0.0,40.0,38,0
46.0,2,188386.0,10,16.0,2,3,0,4,1,15024.0,0.0,60.0,38,1
31.0,5,1033222.0,15,10.0,2,6,0,4,1,0.0,0.0,40.0,38,0
35.0,2,92440.0,2,8.0,0,2,1,4,1,0.0,0.0,50.0,38,1
52.0,2,190762.0,3,2.0,2,6,0,4,1,0.0,0.0,40.0,25,0
30.0,2,426017.0,1,7.0,4,7,3,4,0,0.0,0.0,19.0,38,0
34.0,1,243867.0,1,7.0,5,6,1,2,1,0.0,0.0,40.0,38,0
34.0,5,240283.0,11,9.0,0,13,4,4,0,0.0,0.0,40.0,38,0
20.0,2,61777.0,15,10.0,2,11,0,4,1,0.0,0.0,30.0,38,0
17.0,2,175024.0,1,7.0,4,5,3,4,1,2176.0,0.0,18.0,38,0
32.0,5,92003.0,9,13.0,2,3,5,4,0,0.0,0.0,40.0,38,1
29.0,2,188401.0,11,9.0,0,4,1,4,1,0.0,0.0,40.0,38,0
33.0,2,228528.0,0,6.0,4,2,4,4,0,0.0,0.0,35.0,38,0
25.0,2,133373.0,11,9.0,2,13,0,4,1,0.0,0.0,60.0,38,0
36.0,0,255191.0,12,14.0,4,9,1,4,1,0.0,1408.0,40.0,38,0
23.0,2,204653.0,11,9.0,4,5,1,4,1,0.0,0.0,72.0,5,0
63.0,3,222289.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,1
47.0,1,287480.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,38,0
40.0,4,204116.0,9,13.0,3,9,1,4,0,2174.0,0.0,40.0,38,0
30.0,2,29662.0,7,12.0,2,7,5,4,0,0.0,0.0,25.0,38,1
27.0,2,116358.0,15,10.0,4,2,3,1,1,0.0,1980.0,40.0,29,0
33.0,2,208405.0,12,14.0,2,9,0,4,1,0.0,0.0,50.0,38,1
34.0,1,284843.0,11,9.0,4,4,1,2,1,594.0,0.0,60.0,38,0
34.0,1,117018.0,15,10.0,4,10,1,4,0,0.0,0.0,40.0,38,0
23.0,2,81281.0,15,10.0,2,0,0,4,1,0.0,0.0,40.0,38,0
42.0,1,340148.0,15,10.0,2,0,5,4,0,0.0,0.0,40.0,38,0
29.0,2,363425.0,9,13.0,4,9,1,4,1,0.0,0.0,40.0,38,0
45.0,2,45857.0,11,9.0,0,0,1,4,0,0.0,0.0,28.0,38,0
24.0,0,191073.0,11,9.0,4,1,3,4,1,0.0,0.0,40.0,38,0
44.0,2,116632.0,15,10.0,2,9,0,4,1,0.0,0.0,40.0,38,1
27.0,2,405855.0,6,5.0,4,2,2,4,1,0.0,0.0,40.0,25,0
20.0,2,298227.0,15,10.0,4,11,1,4,1,0.0,0.0,35.0,38,0
44.0,2,290521.0,11,9.0,6,3,4,2,0,0.0,0.0,40.0,38,0
51.0,2,56915.0,11,9.0,2,2,0,0,1,0.0,0.0,40.0,38,0
20.0,2,146538.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
19.0,2,206399.0,11,9.0,4,6,3,2,0,0.0,0.0,40.0,38,0
45.0,3,197332.0,15,10.0,2,2,0,4,1,0.0,0.0,55.0,38,1
60.0,2,245062.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
44.0,4,234885.0,11,9.0,2,11,5,4,0,0.0,0.0,40.0,38,1
40.0,2,72887.0,8,11.0,2,6,0,1,1,0.0,0.0,40.0,38,1
30.0,2,180374.0,11,9.0,2,3,5,4,0,0.0,0.0,40.0,38,0
38.0,2,351299.0,15,10.0,2,13,0,2,1,0.0,0.0,50.0,38,0
23.0,2,54012.0,11,9.0,2,13,0,4,1,0.0,0.0,60.0,38,0
44.0,2,116632.0,7,12.0,4,4,3,4,1,0.0,0.0,40.0,38,0
54.0,1,288825.0,11,9.0,2,13,0,2,1,0.0,0.0,40.0,38,0
32.0,2,132601.0,9,13.0,2,9,0,4,1,0.0,0.0,50.0,38,0
50.0,2,193374.0,3,2.0,3,2,4,4,1,0.0,0.0,40.0,38,0
24.0,2,170070.0,9,13.0,4,12,1,4,0,0.0,0.0,20.0,38,0
37.0,2,126708.0,11,9.0,2,0,5,4,0,0.0,0.0,60.0,38,0
52.0,2,35598.0,11,9.0,0,13,4,4,1,0.0,0.0,40.0,38,0
38.0,2,33983.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,38,0
49.0,2,192776.0,12,14.0,2,3,0,4,1,0.0,1977.0,45.0,38,1
30.0,2,118551.0,9,13.0,2,12,5,4,0,0.0,0.0,16.0,38,1
60.0,2,201965.0,15,10.0,4,9,4,4,1,0.0,0.0,40.0,38,1
35.0,2,285020.0,11,9.0,4,2,1,4,1,0.0,0.0,40.0,38,0
30.0,2,303990.0,11,9.0,4,13,1,4,1,0.0,0.0,60.0,38,0
67.0,2,49401.0,8,11.0,0,7,1,4,0,0.0,0.0,24.0,38,0
46.0,2,279196.0,9,13.0,4,2,1,4,0,0.0,0.0,40.0,38,0
17.0,2,211870.0,6,5.0,4,7,1,4,1,0.0,0.0,6.0,38,0
22.0,2,281432.0,15,10.0,4,5,3,4,1,0.0,0.0,30.0,38,0
27.0,2,161155.0,0,6.0,4,7,1,4,1,0.0,0.0,40.0,38,0
23.0,2,197904.0,11,9.0,4,7,4,4,0,0.0,0.0,35.0,38,0
33.0,2,111746.0,7,12.0,2,2,0,4,1,0.0,0.0,45.0,31,0
43.0,4,170721.0,15,10.0,2,2,0,4,1,0.0,0.0,20.0,38,0
28.0,5,70100.0,9,13.0,4,9,1,4,1,0.0,0.0,20.0,38,0
41.0,2,193626.0,11,9.0,3,2,4,4,0,0.0,0.0,40.0,38,0
25.0,2,189775.0,15,10.0,3,0,3,2,0,0.0,0.0,20.0,38,0
59.0,1,286967.0,11,9.0,2,13,0,4,1,0.0,0.0,45.0,38,0
45.0,1,164427.0,9,13.0,0,9,4,4,0,0.0,0.0,40.0,38,0
38.0,2,91039.0,9,13.0,2,11,0,4,1,15024.0,0.0,60.0,38,1
40.0,2,347934.0,11,9.0,4,7,1,4,0,0.0,0.0,35.0,38,0
46.0,0,371373.0,11,9.0,0,0,1,4,1,0.0,0.0,40.0,38,0
35.0,2,32220.0,7,12.0,4,3,1,4,0,0.0,0.0,60.0,38,0
34.0,2,187251.0,11,9.0,0,9,4,4,0,0.0,0.0,25.0,38,0
33.0,2,178107.0,9,13.0,4,2,3,4,1,0.0,0.0,20.0,38,0
41.0,2,343121.0,11,9.0,0,0,4,4,0,0.0,0.0,36.0,38,0
20.0,2,262749.0,15,10.0,4,6,3,4,1,0.0,0.0,40.0,38,0
23.0,2,403107.0,4,3.0,4,7,3,4,1,0.0,0.0,40.0,7,0
26.0,2,64293.0,15,10.0,4,9,1,4,0,0.0,0.0,35.0,38,0
23.0,1,324960.0,11,9.0,4,4,1,4,1,0.0,0.0,40.0,30,0
62.0,1,114060.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0
52.0,2,48925.0,15,10.0,2,0,0,4,1,0.0,0.0,40.0,38,0
58.0,2,180980.0,15,10.0,0,7,4,4,0,0.0,0.0,42.0,9,0
25.0,2,181054.0,9,13.0,4,11,1,4,0,0.0,0.0,40.0,38,0
24.0,2,388093.0,9,13.0,4,3,1,2,1,0.0,0.0,40.0,38,0
19.0,2,249609.0,15,10.0,4,10,3,4,1,0.0,0.0,8.0,38,0
43.0,2,112131.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,38,0
47.0,1,543162.0,11,9.0,5,0,4,2,0,0.0,0.0,40.0,38,0
39.0,2,91996.0,11,9.0,0,7,4,4,0,0.0,0.0,40.0,38,0
49.0,2,141944.0,8,11.0,3,5,4,4,1,0.0,1380.0,42.0,38,0
32.0,2,37070.0,8,11.0,4,2,1,4,1,0.0,0.0,45.0,38,0
34.0,2,337587.0,15,10.0,2,9,0,4,1,0.0,0.0,50.0,38,1
28.0,2,189346.0,11,9.0,0,2,1,4,1,0.0,0.0,45.0,38,0
25.0,2,267044.0,15,10.0,4,0,1,0,0,0.0,0.0,20.0,38,0
34.0,2,108116.0,9,13.0,2,9,0,4,1,0.0,0.0,50.0,38,1
38.0,3,99146.0,9,13.0,2,3,0,4,1,15024.0,0.0,80.0,38,1
50.0,2,196232.0,11,9.0,2,3,0,4,1,7688.0,0.0,50.0,38,1
24.0,1,248344.0,15,10.0,0,5,1,2,1,0.0,0.0,50.0,38,0
37.0,1,186035.0,15,10.0,2,12,0,4,1,0.0,0.0,45.0,38,1
44.0,2,177905.0,15,10.0,0,6,4,4,1,0.0,0.0,58.0,38,1
28.0,2,85812.0,15,10.0,2,11,5,4,0,0.0,0.0,40.0,38,0
42.0,2,221172.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
74.0,2,99183.0,15,10.0,0,0,1,4,0,0.0,0.0,9.0,38,0
38.0,4,190387.0,11,9.0,2,2,0,4,1,0.0,0.0,50.0,38,0
44.0,4,202692.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,38,0
44.0,2,109339.0,1,7.0,0,6,4,3,0,0.0,0.0,46.0,32,0
26.0,2,108658.0,11,9.0,4,6,1,4,1,0.0,0.0,40.0,38,0
36.0,2,197202.0,11,9.0,2,7,0,2,1,0.0,0.0,40.0,38,0
41.0,2,101739.0,7,12.0,2,3,5,4,0,0.0,0.0,50.0,38,1
67.0,2,231559.0,14,15.0,2,9,0,4,1,20051.0,0.0,48.0,38,1
39.0,1,207853.0,2,8.0,2,12,0,4,1,0.0,0.0,50.0,38,0
57.0,2,190942.0,3,2.0,6,8,1,2,0,0.0,0.0,30.0,38,0
29.0,2,102345.0,8,11.0,5,2,1,4,1,0.0,0.0,40.0,38,0
31.0,3,41493.0,9,13.0,4,4,1,4,0,0.0,0.0,45.0,38,0
44.0,2,210525.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,38,0
29.0,2,133937.0,10,16.0,4,9,3,4,1,0.0,0.0,40.0,38,0
30.0,2,237903.0,15,10.0,4,5,4,4,0,0.0,0.0,40.0,38,0
27.0,2,163862.0,11,9.0,4,13,1,4,1,0.0,0.0,40.0,38,0
27.0,2,201872.0,15,10.0,2,11,0,4,1,0.0,0.0,50.0,38,0
32.0,2,84179.0,11,9.0,4,5,1,4,0,0.0,0.0,45.0,38,0
58.0,2,51662.0,0,6.0,2,7,5,4,0,0.0,0.0,8.0,38,0
35.0,1,233327.0,15,10.0,2,10,0,4,1,0.0,0.0,40.0,38,0
21.0,2,259510.0,11,9.0,4,5,3,4,1,0.0,0.0,36.0,38,0
28.0,2,184831.0,15,10.0,4,2,4,4,1,0.0,0.0,40.0,38,0
46.0,4,245724.0,15,10.0,0,3,1,4,1,0.0,0.0,50.0,38,0
36.0,4,27053.0,11,9.0,5,7,4,4,0,0.0,0.0,40.0,38,0
72.0,2,205343.0,1,7.0,6,0,4,4,0,0.0,0.0,40.0,38,0
35.0,2,229328.0,11,9.0,2,6,5,2,0,0.0,0.0,40.0,38,0
33.0,0,319560.0,8,11.0,0,2,4,2,0,0.0,0.0,40.0,38,1
69.0,2,136218.0,1,7.0,4,6,1,4,0,0.0,0.0,40.0,38,0
35.0,2,54576.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
34.0,2,148291.0,11,9.0,2,12,5,4,0,0.0,0.0,32.0,38,0
30.0,2,152453.0,1,7.0,2,7,0,4,1,0.0,0.0,40.0,25,0
28.0,2,114053.0,9,13.0,4,13,1,4,1,0.0,0.0,55.0,38,0
54.0,2,212960.0,9,13.0,2,11,0,4,1,0.0,0.0,35.0,38,1
47.0,2,264052.0,15,10.0,2,9,0,4,1,0.0,0.0,50.0,38,1
24.0,2,82804.0,11,9.0,4,5,4,2,0,0.0,0.0,40.0,38,0
52.0,4,334273.0,9,13.0,2,9,0,4,1,0.0,0.0,60.0,38,1
20.0,2,27337.0,11,9.0,4,5,3,0,1,0.0,0.0,48.0,38,0
43.0,3,188436.0,12,14.0,2,3,0,4,1,5013.0,0.0,45.0,38,0
45.0,2,433665.0,5,4.0,5,7,4,4,0,0.0,0.0,40.0,25,0
29.0,4,110663.0,11,9.0,5,2,1,4,1,0.0,0.0,35.0,38,0
47.0,2,87490.0,12,14.0,0,3,4,4,1,0.0,0.0,42.0,38,0
24.0,2,354351.0,11,9.0,4,2,3,4,1,0.0,0.0,40.0,38,0
51.0,2,95469.0,11,9.0,2,9,0,4,1,0.0,0.0,40.0,38,0
17.0,2,242718.0,1,7.0,4,11,3,4,1,0.0,0.0,12.0,38,0
37.0,2,22463.0,8,11.0,2,2,0,4,1,0.0,1977.0,40.0,38,1
27.0,2,158156.0,10,16.0,4,9,1,4,0,0.0,0.0,70.0,38,0
29.0,2,350162.0,9,13.0,2,3,5,4,1,0.0,0.0,40.0,38,1
36.0,4,28738.0,7,12.0,0,11,4,4,0,0.0,0.0,35.0,38,0
58.0,1,283635.0,9,13.0,4,9,1,4,0,0.0,0.0,40.0,38,0
26.0,4,86646.0,15,10.0,2,2,0,4,1,0.0,0.0,45.0,38,0
57.0,2,69884.0,11,9.0,2,11,0,4,1,0.0,0.0,40.0,38,1
59.0,2,199713.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
27.0,2,181659.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
31.0,4,340939.0,9,13.0,4,12,1,4,1,0.0,0.0,40.0,38,0
21.0,2,197747.0,15,10.0,4,11,3,4,0,0.0,0.0,24.0,38,0
29.0,2,34292.0,15,10.0,4,0,1,4,1,0.0,0.0,60.0,38,0
18.0,2,156764.0,1,7.0,4,7,3,4,1,0.0,0.0,40.0,38,0
52.0,2,25826.0,0,6.0,2,2,0,4,1,0.0,1887.0,47.0,38,1
57.0,3,103948.0,9,13.0,0,9,1,4,1,0.0,0.0,80.0,38,0
60.0,2,39352.0,5,4.0,4,13,1,4,1,0.0,0.0,48.0,38,1
31.0,2,168387.0,9,13.0,2,9,0,4,1,7688.0,0.0,40.0,1,1
23.0,2,117789.0,9,13.0,4,0,3,4,0,0.0,0.0,40.0,38,0
27.0,2,267147.0,11,9.0,4,11,3,4,1,0.0,0.0,40.0,38,0
42.0,4,214242.0,14,15.0,2,9,0,4,1,0.0,1902.0,50.0,38,1
25.0,2,200408.0,15,10.0,4,12,1,4,1,2174.0,0.0,40.0,38,0
49.0,2,136455.0,9,13.0,4,9,1,4,0,0.0,0.0,45.0,38,0
32.0,2,239824.0,9,13.0,4,12,1,4,1,0.0,0.0,40.0,38,0
19.0,2,217039.0,15,10.0,4,0,3,4,1,0.0,0.0,28.0,38,0
60.0,2,51290.0,5,4.0,0,7,1,4,0,0.0,0.0,40.0,38,0
42.0,1,175674.0,6,5.0,2,7,0,4,1,0.0,0.0,40.0,38,0
35.0,4,194404.0,7,12.0,4,4,1,4,1,0.0,0.0,40.0,38,0
48.0,2,45612.0,11,9.0,4,0,4,2,0,0.0,0.0,37.0,38,0
51.0,2,410114.0,12,14.0,2,2,0,4,1,0.0,0.0,40.0,38,1
29.0,2,182521.0,11,9.0,4,2,1,0,1,0.0,0.0,40.0,38,0
36.0,1,339772.0,11,9.0,5,3,1,2,1,0.0,0.0,40.0,38,0
17.0,2,169658.0,0,6.0,4,7,3,4,0,0.0,0.0,21.0,38,0
52.0,2,200853.0,12,14.0,0,9,1,4,0,6849.0,0.0,60.0,38,0
24.0,2,247564.0,11,9.0,4,2,1,4,1,0.0,0.0,40.0,38,0
24.0,2,249909.0,11,9.0,2,5,0,4,1,0.0,0.0,50.0,38,0
26.0,1,208122.0,9,13.0,4,9,3,4,1,1055.0,0.0,40.0,38,0
27.0,2,109881.0,9,13.0,4,7,3,4,0,0.0,0.0,20.0,38,0
39.0,2,207824.0,11,9.0,4,5,3,4,1,0.0,0.0,60.0,38,0
30.0,2,369027.0,11,9.0,2,13,0,2,1,0.0,0.0,45.0,38,0
50.0,4,114117.0,11,9.0,2,3,0,4,1,0.0,0.0,32.0,38,0
52.0,3,51048.0,9,13.0,2,11,0,4,1,0.0,0.0,55.0,38,0
46.0,2,102388.0,14,15.0,2,9,0,4,1,15024.0,0.0,45.0,38,1
23.0,2,190483.0,9,13.0,4,11,3,4,0,0.0,0.0,20.0,38,0
45.0,2,462440.0,1,7.0,6,7,1,2,0,0.0,0.0,20.0,38,0
65.0,2,109351.0,6,5.0,6,8,4,2,0,0.0,0.0,24.0,38,0
29.0,2,34383.0,8,11.0,2,13,0,4,1,0.0,0.0,55.0,38,0
47.0,2,241832.0,6,5.0,3,5,4,4,1,0.0,0.0,40.0,7,0
30.0,2,124187.0,11,9.0,4,4,3,2,1,0.0,0.0,60.0,38,0
34.0,2,153614.0,11,9.0,2,11,0,4,1,0.0,0.0,45.0,38,1
38.0,4,267556.0,11,9.0,2,11,0,4,1,0.0,0.0,64.0,38,0
33.0,2,205469.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,38,1
49.0,2,268090.0,9,13.0,2,11,0,4,1,0.0,0.0,26.0,38,1
47.0,4,165039.0,15,10.0,4,7,4,2,0,0.0,0.0,40.0,38,0
49.0,1,120451.0,0,6.0,5,7,4,2,0,0.0,0.0,40.0,38,0
43.0,2,154374.0,15,10.0,2,2,0,4,1,15024.0,0.0,60.0,38,1
30.0,2,103649.0,9,13.0,2,0,5,2,0,0.0,0.0,40.0,38,1
58.0,4,35723.0,11,9.0,2,2,0,4,1,0.0,0.0,60.0,38,0
19.0,2,262601.0,11,9.0,4,7,3,4,0,0.0,0.0,14.0,38,0
21.0,2,226181.0,9,13.0,4,5,1,4,1,0.0,0.0,40.0,38,0
33.0,2,175697.0,9,13.0,2,3,0,4,1,15024.0,0.0,60.0,38,1
47.0,3,248145.0,4,3.0,2,13,0,4,1,0.0,0.0,50.0,4,0
52.0,4,289436.0,10,16.0,2,9,0,4,1,0.0,0.0,60.0,38,1
26.0,2,75654.0,11,9.0,0,2,1,4,1,0.0,0.0,55.0,38,0
60.0,2,199378.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
21.0,2,160968.0,15,10.0,4,5,3,4,1,0.0,0.0,40.0,38,0
36.0,2,188563.0,15,10.0,2,11,0,4,1,5178.0,0.0,50.0,38,1
31.0,2,55849.0,15,10.0,2,2,0,4,1,0.0,0.0,45.0,38,0
50.0,3,195322.0,10,16.0,5,9,1,4,1,0.0,0.0,40.0,38,1
31.0,1,402089.0,11,9.0,0,0,4,4,0,0.0,0.0,40.0,38,0
71.0,2,78277.0,11,9.0,2,2,0,4,1,0.0,0.0,15.0,38,0
30.0,5,169496.0,9,13.0,2,12,0,4,1,0.0,0.0,40.0,38,1
20.0,2,130959.0,15,10.0,4,7,3,4,1,0.0,0.0,20.0,38,0
24.0,2,556660.0,11,9.0,4,3,2,4,1,4101.0,0.0,50.0,38,0
35.0,2,292472.0,10,16.0,2,9,0,1,1,0.0,0.0,40.0,35,1
38.0,5,143774.0,15,10.0,5,3,1,4,0,0.0,0.0,45.0,38,0
27.0,2,288341.0,11,9.0,4,6,3,4,0,0.0,0.0,32.0,38,0
29.0,5,71592.0,15,10.0,4,0,4,1,0,0.0,0.0,40.0,29,0
34.0,2,106742.0,11,9.0,2,2,0,4,1,0.0,0.0,45.0,38,0
44.0,2,219288.0,5,4.0,2,2,0,4,1,0.0,0.0,35.0,38,0
43.0,2,174524.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,1
44.0,4,335183.0,2,8.0,2,5,0,2,1,0.0,0.0,40.0,38,1
35.0,2,261293.0,12,14.0,4,11,1,4,1,0.0,0.0,60.0,38,0
27.0,2,111900.0,15,10.0,4,9,1,4,1,0.0,0.0,40.0,38,0
43.0,1,194360.0,12,14.0,4,9,1,4,1,0.0,0.0,38.0,38,0
20.0,2,81145.0,15,10.0,4,11,1,4,0,0.0,0.0,25.0,38,0
42.0,2,341204.0,7,12.0,0,9,4,4,0,8614.0,0.0,40.0,38,1
27.0,5,249362.0,15,10.0,2,13,0,4,1,3411.0,0.0,40.0,38,0
42.0,2,247019.0,11,9.0,2,2,0,2,1,0.0,0.0,40.0,38,1
24.0,2,172146.0,6,5.0,4,6,1,4,1,0.0,1721.0,40.0,38,0
48.0,0,110457.0,15,10.0,0,3,1,4,1,0.0,0.0,40.0,38,0
17.0,4,368700.0,1,7.0,4,4,3,4,1,0.0,0.0,10.0,38,0
33.0,2,182556.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
50.0,3,219420.0,11,9.0,2,11,0,4,1,0.0,0.0,50.0,38,1
22.0,2,240817.0,11,9.0,4,11,3,4,0,2597.0,0.0,40.0,38,0
17.0,2,102726.0,2,8.0,4,7,3,4,1,0.0,0.0,16.0,38,0
32.0,2,226267.0,15,10.0,2,0,0,4,1,0.0,0.0,40.0,25,0
31.0,2,125457.0,11,9.0,4,2,1,4,1,0.0,0.0,45.0,38,0
58.0,4,204021.0,11,9.0,6,3,1,4,1,0.0,0.0,50.0,38,0
29.0,1,92262.0,11,9.0,4,10,3,4,1,0.0,0.0,48.0,38,0
37.0,2,161141.0,8,11.0,2,2,0,4,1,0.0,0.0,40.0,31,1
34.0,4,190290.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
23.0,1,430828.0,15,10.0,5,3,4,2,1,0.0,0.0,40.0,38,0
18.0,5,59342.0,1,7.0,4,0,3,4,0,0.0,0.0,5.0,38,0
34.0,2,136721.0,11,9.0,0,3,1,4,0,0.0,0.0,40.0,38,0
45.0,1,86644.0,9,13.0,2,9,5,4,0,0.0,0.0,55.0,38,0
41.0,2,195124.0,12,14.0,4,3,1,4,1,0.0,0.0,35.0,5,0
26.0,2,167350.0,11,9.0,4,7,2,4,1,0.0,0.0,30.0,38,0
54.0,1,113000.0,15,10.0,2,4,0,4,1,0.0,0.0,40.0,38,0
24.0,2,140027.0,15,10.0,4,6,3,2,0,0.0,0.0,45.0,38,0
42.0,2,262425.0,15,10.0,2,9,0,4,1,0.0,0.0,50.0,38,0
20.0,2,316702.0,15,10.0,4,9,3,4,1,0.0,0.0,20.0,38,0
23.0,5,335453.0,9,13.0,4,12,1,4,0,0.0,0.0,20.0,38,0
35.0,2,203628.0,12,14.0,4,9,1,4,1,0.0,0.0,60.0,38,1
31.0,2,118710.0,12,14.0,2,12,0,4,1,0.0,1902.0,40.0,38,1
30.0,2,189620.0,9,13.0,4,9,3,4,0,0.0,0.0,40.0,30,0
19.0,2,475028.0,11,9.0,4,11,3,4,0,0.0,0.0,20.0,38,0
